wavelength_nm,paper_loss_db_km
1357.2,0.17665225000000012
1357.6,0.18146674999999976
1358,0.18850625
1358.4,0.18763500000000022
1358.8,0.19554499999999989
1359.2,0.1970330000000001
1359.6,0.20078774999999977
1360,0.20815575
1360.4,0.2226240000000011
1360.8,0.23044274999999947
1361.2,0.24800850000000052
1361.6,0.2758052499999989
1362,0.312959
1362.4,0.35149925000000104
1362.8,0.40619749999999943
1363.2,0.45230700000000057
1363.6,0.4846397499999989
1364,0.5204715
1364.4,0.547579250000001
1364.8,0.5381609999999994
1365.2,0.4893497499999996
1365.6,0.4454437500000008
1366,0.4184325
1366.4,0.38953824999999914
1366.8,0.37250275000000044
1367.2,0.36015374999999955
1367.6,0.3472450000000008
1368,0.33463775
1368.4,0.31733349999999916
1368.8,0.29801425000000037
1369.2,0.28609099999999954
1369.6,0.27378600000000086
1370,0.26280825
1370.4,0.26470749999999993
1370.8,0.2640755000000001
1371.2,0.26270324999999994
1371.6,0.2638332500000001
1372,0.26279575
1372.4,0.2582427499999999
1372.8,0.2577615000000001
1373.2,0.25635574999999994
1373.6,0.25377850000000013
1374,0.2570305
1374.4,0.2565199999999999
1374.8,0.25391050000000004
1375.2,0.258333
1375.6,0.25754875
1376,0.25674650000000004
1376.4,0.25840725
1376.8,0.25767525
1377.2,0.25021975
1377.6,0.24976724999999997
1378,0.25644575000000003
1378.4,0.2499025
1378.8,0.24860099999999996
1379.2,0.249714
1379.6,0.25282825
1380,0.25146725
1380.4,0.25322524999999985
1380.8,0.25302450000000004
1381.2,0.258399
1381.6,0.2579957500000001
1382,0.25970825
1382.4,0.2571989999999999
1382.8,0.26197750000000003
1383.2,0.257273
1383.6,0.25017300000000015
1384,0.23915475
1384.4,0.2370662499999999
1384.8,0.23503875000000005
1385.2,0.23180024999999993
1385.6,0.23156925000000017
1386,0.22687975000000002
1386.4,0.2184277499999998
1386.8,0.21385500000000007
1387.2,0.2157834999999999
1387.6,0.21917125000000015
1388,0.21641174999999999
1388.4,0.21365999999999985
1388.8,0.20958400000000008
1389.2,0.20510699999999993
1389.6,0.19557725000000017
1390,0.19630375000000003
1390.4,0.19468175
1390.8,0.1950435
1391.2,0.19167275
1391.6,0.2006715
1392,0.20301625
1392.4,0.20134775
1392.8,0.20126375
1393.2,0.2007315
1393.6,0.19151875000000002
1394,0.188199
1394.4,0.19417775
1394.8,0.20360650000000002
1395.2,0.20336849999999998
1395.6,0.21322250000000006
1396,0.20995075
1396.4,0.20393199999999992
1396.8,0.19022825000000002
1397.2,0.18447299999999994
1397.6,0.17787500000000006
1398,0.1722405
1398.4,0.16764174999999992
1398.8,0.17091025000000004
1399.2,0.17375199999999996
1399.6,0.1777360000000001
1400,0.18890825
1400.4,0.19504274999999996
1400.8,0.19777975000000003
1401.2,0.19140224999999997
1401.6,0.17987900000000007
1402,0.17020125
1402.4,0.16734749999999993
1402.8,0.15977925000000004
1403.2,0.16060949999999996
1403.6,0.16620950000000007
1404,0.16858525000000002
1404.4,0.17467124999999992
1404.8,0.17587300000000003
1405.2,0.17037974999999994
1405.6,0.16250650000000008
1406,0.1636335
1406.4,0.16216449999999993
1406.8,0.16461075000000003
1407.2,0.16224549999999996
1407.6,0.16364125000000007
1408,0.157922
1408.4,0.15507949999999993
1408.8,0.15779200000000004
1409.2,0.16245924999999997
1409.6,0.16129525000000006
1410,0.15941450000000001
1410.4,0.15535899999999997
1410.8,0.14849050000000003
1411.2,0.14544674999999999
1411.6,0.14786950000000004
1412,0.14559
1412.4,0.14071424999999996
1412.8,0.14187350000000004
1413.2,0.14241374999999995
1413.6,0.14294700000000005
1414,0.15208049999999998
1414.4,0.15644099999999997
1414.8,0.15525700000000003
1415.2,0.150918
1415.6,0.14308175
1416,0.13647775
1416.4,0.13330399999999998
1416.8,0.13375125000000002
1417.2,0.13529650000000001
1417.6,0.13542600000000002
1418,0.13757250000000001
1418.4,0.144594
1418.8,0.14648075
1419.2,0.1472615
1419.6,0.14888875000000001
1420,0.1468205
